GameId	Sources	Show Name	PlayerID (this should reflect turn order)	Commander	Partner Commander	Link to Deck	AVG CMC of Deck	Total Cost of Deck in paper 	Land Count in deck)	Deck Type	Sol Ring / Mana Crypt by Turn 3	1 accelerant or Both?	Mana producing Lands at end of the Game	Cards Remaining in Deck	Eliminated by Which Player	Player Eliminated How	Player Won?	Color Identity of Commander
4023	MTG Muddstah 07/10/17	MTG Muddstah	3	The Locust God	N/A	http://tappedout.net/mtg-decks/beeeeeeesssssss/	3.36	982	42	Control	Early ManaC/Sol Ring	1	9	0	2	Non-Combat non-combo	No	UR
4023	MTG Muddstah 07/10/17	MTG Muddstah	4	The Mimeoplasm	N/A	N/A	0	0	0	Combo	No Early ManaC/Sol Ring	0	8	0	2	Mill	No	UBG
4024	MTG Muddstah 12/21/17	MTG Muddstah	1	Malfegor	N/A	http://tappedout.net/mtg-decks/this-is-just-a-tribute-4/	4.25	428	36	Mid-Range	No Early ManaC/Sol Ring	0	7	0	4	Combo	No	BR
4024	MTG Muddstah 12/21/17	MTG Muddstah	2	Temmet Vizier of Naktamun	N/A	https://tappedout.net/mtg-decks/king-tut-tokens/	2.87	381	37	Aggro	No Early ManaC/Sol Ring	0	10	0	4	Combo	No	WU
4024	MTG Muddstah 12/21/17	MTG Muddstah	3	Sydri Galvanic Genius	N/A	N/A	0	0	0	Control	No Early ManaC/Sol Ring	0	10	0	4	Combo	No	WUB
4024	MTG Muddstah 12/21/17	MTG Muddstah	4	Meren of Clan Nel Toth	N/A	http://tappedout.net/mtg-decks/11-11-17-meren-reanimator/	3.64	995	36	Combo	No Early ManaC/Sol Ring	0	10	0	0		Yes	BG
4025	MTG Muddstah 07/16/18	MTG Muddstah	1	Vial Smasher the Fierce	Thrasios Triton Hero	N/A	0	0	0	Combo	No Early ManaC/Sol Ring	0	4	0	4	Commander Damage	No	UBRG
4025	MTG Muddstah 07/16/18	MTG Muddstah	2	Grand Warlord Radha	N/A	http://tappedout.net/mtg-decks/grand-warlord-radha-queen-of-combat/	3.07	256	34	Aggro	No Early ManaC/Sol Ring	0	11	0	0		Yes	RG
4025	MTG Muddstah 07/16/18	MTG Muddstah	3	The Locust God	N/A	N/A	0	0	0	Control	No Early ManaC/Sol Ring	0	9	0	2	Infect	No	UR
4025	MTG Muddstah 07/16/18	MTG Muddstah	4	Etali Primal Storm	N/A	N/A	0	0	0	Mid-Range	No Early ManaC/Sol Ring	0	7	0	3	Combat Damage	No	R
4026	MTG Muddstah 06/21/18	MTG Muddstah	1	Kalemne Disciple of Iroas	N/A	https://tappedout.net/mtg-decks/30-05-18-kalemne/	4.57	886	35	Mid-Range	No Early ManaC/Sol Ring	0	6	0	3	Combat Damage	No	WR
4026	MTG Muddstah 06/21/18	MTG Muddstah	2	Azusa Lost but Seeking	N/A	https://tappedout.net/mtg-decks/30-05-18-azusa/	4.06	358	37	Mid-Range	Early ManaC/Sol Ring	1	11	0	1	Commander Damage	No	G
4026	MTG Muddstah 06/21/18	MTG Muddstah	3	Sen Triplets	N/A	https://tappedout.net/mtg-decks/three-sen-boiz/	4.18	516	38	Control	No Early ManaC/Sol Ring	0	10	0	0		Yes	WUB
4026	MTG Muddstah 06/21/18	MTG Muddstah	4	Ghalta Primal Hunger	N/A	N/A	0	0	0	Aggro	No Early ManaC/Sol Ring	0	8	0	3	Combat Damage	No	G
4027	MTG Muddstah 05/03/18	MTG Muddstah	1	Etali Primal Storm	N/A	https://tappedout.net/mtg-decks/etali-storm-of-presents/	3.63	863	34	Aggro	No Early ManaC/Sol Ring	0	9	0	2	Non-Combat non-combo	No	R
4027	MTG Muddstah 05/03/18	MTG Muddstah	2	Purphoros God of the Forge	N/A	N/A	0	0	0	Aggro	Early ManaC/Sol Ring	1	7	0	0		Yes	R
4027	MTG Muddstah 05/03/18	MTG Muddstah	3	Daretti Scrap Savant	N/A	http://tappedout.net/mtg-decks/13-11-14-Gfl-daretti/	4.03	986	36	Combo	No Early ManaC/Sol Ring	0	7	0	2	Non-Combat non-combo	No	R
4027	MTG Muddstah 05/03/18	MTG Muddstah	4	Norin the Wary	N/A	https://tappedout.net/mtg-decks/27-12-17-norin-the-wary/	3.56	2809	26	Mid-Range	No Early ManaC/Sol Ring	0	8	0	2	Non-Combat non-combo	No	R
4028	MTG Muddstah 04/05/18	MTG Muddstah	1	Sek'kuar Deathkeeper	N/A	https://tappedout.net/mtg-decks/karplusan-tactics-1/?cat=type&sort=	3.28	422	34	Aggro	No Early ManaC/Sol Ring	0	7	0	4	Other	No	BRG
4028	MTG Muddstah 04/05/18	MTG Muddstah	2	Kemba Kha Regent	N/A	http://tappedout.net/mtg-decks/kembas-precious-metals/	3.02	330	35	Voltron	No Early ManaC/Sol Ring	0	9	0	4	Other	No	W
4028	MTG Muddstah 04/05/18	MTG Muddstah	3	Admiral Beckett Brass	N/A	N/A	0	0	0	Aggro	No Early ManaC/Sol Ring	0	9	0	4	Other	No	UBR
4028	MTG Muddstah 04/05/18	MTG Muddstah	4	Zedruu the Greathearted	N/A	https://tappedout.net/mtg-decks/zedruu-the-hatehearted/	3.28	2958	35	Control	No Early ManaC/Sol Ring	0	8	0	0		Yes	WUR
4029	MTG Muddstah 01/15/18	MTG Muddstah	1	Brago King Eternal	N/A	http://tappedout.net/mtg-decks/30-03-15-brago-bounce/	3.81	392	36	Control	No Early ManaC/Sol Ring	0	14	0	3	Combo	No	WU
4029	MTG Muddstah 01/15/18	MTG Muddstah	2	Niv-Mizzet the Firemind	N/A	http://tappedout.net/mtg-decks/niv-mizzet-edh-09-02-14-1/	3.39	558	36	Control	No Early ManaC/Sol Ring	0	8	0	1	Combat Damage	No	UR
4029	MTG Muddstah 01/15/18	MTG Muddstah	3	Dralnu Lich Lord	N/A	http://tappedout.net/mtg-decks/dralnu-is-love-dralnu-is-life/	3.03	1020	36	Combo	Early ManaC/Sol Ring	1	10	0	0		Yes	UB
4029	MTG Muddstah 01/15/18	MTG Muddstah	4	Krenko Mob Boss	N/A	http://tappedout.net/mtg-decks/krenko-not-so-budget-anymore-edh/	2.83	336	35	Aggro	Early ManaC/Sol Ring	1	10	0	3	Combo	No	R
4030	MTG Muddstah 02/12/18	MTG Muddstah	1	Prossh Skyraider of Kher	N/A	http://tappedout.net/mtg-decks/prossh-he-who-hungers/	2.72	3088	35	Aggro	No Early ManaC/Sol Ring	0	3	0	4	Combo	No	BRG
4030	MTG Muddstah 02/12/18	MTG Muddstah	2	Derevi Empyrial Tactician	N/A	http://tappedout.net/mtg-decks/evil-adams-derevi/?cb=1536917023	2.52	1885	36	Control	No Early ManaC/Sol Ring	0	12	0	4	Combo	No	WUG
4030	MTG Muddstah 02/12/18	MTG Muddstah	3	Brago King Eternal	N/A	N/A	0	0	0	Control	Early ManaC/Sol Ring	1	7	0	4	Combo	No	WU
4030	MTG Muddstah 02/12/18	MTG Muddstah	4	Teneb the Harvester	N/A	https://tappedout.net/mtg-decks/tempo-teneb-mtg-muddstah/	2.48	1980	33	Combo	No Early ManaC/Sol Ring	0	8	0	0		Yes	WBG
4031	MTG Muddstah 11/30/17	MTG Muddstah	1	Derevi Empyrial Tactician	N/A	N/A	0	0	0	Control	No Early ManaC/Sol Ring	0	9	0	2	Non-Combat non-combo	No	WUG
4031	MTG Muddstah 11/30/17	MTG Muddstah	2	Neheb the Eternal	N/A	N/A	0	0	0	Aggro	No Early ManaC/Sol Ring	0	7	0	0		Yes	R
4031	MTG Muddstah 11/30/17	MTG Muddstah	3	Mayael the Anima	N/A	http://tappedout.net/mtg-decks/chris-mayael/	4.57	1024	36	Mid-Range	No Early ManaC/Sol Ring	0	9	0	2	Non-Combat non-combo	No	WRG
4031	MTG Muddstah 11/30/17	MTG Muddstah	4	Prossh Skyraider of Kher	N/A	http://tappedout.net/mtg-decks/prossh-he-who-hungers/	2.72	3088	35	Aggro	No Early ManaC/Sol Ring	0	6	0	2	Non-Combat non-combo	No	BRG
4032	MTG Muddstah 02/19/18	MTG Muddstah	1	Kurkesh Onakke Ancient	N/A	N/A	0	0	0	Mid-Range	No Early ManaC/Sol Ring	0	10	0	0		Yes	R
4032	MTG Muddstah 02/19/18	MTG Muddstah	2	Neheb the Eternal	N/A	N/A	0	0	0	Aggro	No Early ManaC/Sol Ring	0	9	0	4	Combat Damage	No	R
4032	MTG Muddstah 02/19/18	MTG Muddstah	3	Meren of Clan Nel Toth	N/A	N/A	0	0	0	Combo	No Early ManaC/Sol Ring	0	9	0	1	Non-Combat non-combo	No	BG
4032	MTG Muddstah 02/19/18	MTG Muddstah	4	Mayael the Anima	N/A	http://tappedout.net/mtg-decks/roar-of-the-wurms-1/	4.97	157	35	Aggro	No Early ManaC/Sol Ring	0	9	0	1	Non-Combat non-combo	No	WRG
4033	MTG Muddstah 04/09/18	MTG Muddstah	1	Progenitus	N/A	http://tappedout.net/mtg-decks/my-soul-4/	3.91	1021	44	Mid-Range	No Early ManaC/Sol Ring	0	14	0	4	Non-Combat non-combo	No	WUBRG
4033	MTG Muddstah 04/09/18	MTG Muddstah	2	Pharika God of Affliction	N/A	http://tappedout.net/mtg-decks/emilys-pharika-deck/	3.35	100	37	Mid-Range	No Early ManaC/Sol Ring	0	13	0	4	Combat Damage	No	BG
4033	MTG Muddstah 04/09/18	MTG Muddstah	3	Karador Ghost Chieftain	N/A	http://tappedout.net/mtg-decks/kara-dont-play-like-dat/	3.08	2701	35	Combo	No Early ManaC/Sol Ring	0	11	0	4	Non-Combat non-combo	No	WBG
4033	MTG Muddstah 04/09/18	MTG Muddstah	4	Kiki-Jiki Mirror Breaker	N/A	http://tappedout.net/mtg-decks/25-04-17-kikis-delivery-service/	3.55	698	38	Aggro	No Early ManaC/Sol Ring	0	11	0	0		Yes	R
4034	MTG Muddstah 05/31/18	MTG Muddstah	1	Daretti Scrap Savant	N/A	http://tappedout.net/mtg-decks/13-11-14-Gfl-daretti/	4.03	986	36	Combo	No Early ManaC/Sol Ring	0	11	0	2	Combat Damage	No	R
4034	MTG Muddstah 05/31/18	MTG Muddstah	2	Surrak Dragonclaw	N/A	http://tappedout.net/mtg-decks/20-04-15-Qnv-surrak-edh/	3.85	423	39	Aggro	No Early ManaC/Sol Ring	0	11	0	0		Yes	URG
4034	MTG Muddstah 05/31/18	MTG Muddstah	3	Ghave Guru of Spores	N/A	N/A	0	0	0	Combo	No Early ManaC/Sol Ring	0	12	0	3	Other	No	WBG
4034	MTG Muddstah 05/31/18	MTG Muddstah	4	Sen Triplets	N/A	https://tappedout.net/mtg-decks/three-sen-boiz/	4.18	516	38	Control	No Early ManaC/Sol Ring	0	8	0	2	Combat Damage	No	WUB
4035	MTG Muddstah 08/15/16	MTG Muddstah	1	Daretti Scrap Savant	N/A	http://tappedout.net/mtg-decks/13-11-14-Gfl-daretti/	4.03	986	36	Combo	Early ManaC/Sol Ring	1	8	0	1	Other	No	R
4035	MTG Muddstah 08/15/16	MTG Muddstah	2	Geth Lord of the Vault	N/A	N/A	0	0	0	Mid-Range	No Early ManaC/Sol Ring	0	11	0	0		Yes	B
4035	MTG Muddstah 08/15/16	MTG Muddstah	3	Doran the Siege Tower	N/A	N/A	0	0	0	Mid-Range	No Early ManaC/Sol Ring	0	8	0	2	Combat Damage	No	WBG
4035	MTG Muddstah 08/15/16	MTG Muddstah	4	Rafiq of the Many	N/A	N/A	0	0	0	Aggro	No Early ManaC/Sol Ring	0	9	0	4	Other	No	WUG
4036	MTG Muddstah 08/01/16	MTG Muddstah	1	Maelstrom Wanderer	N/A	N/A	0	0	0	Combo	No Early ManaC/Sol Ring	0	9	0	3	Infect	No	URG
4036	MTG Muddstah 08/01/16	MTG Muddstah	2	Omnath Locus of Rage	N/A	N/A	0	0	0	Aggro	No Early ManaC/Sol Ring	0	32	0	3	Infect	No	RG
4036	MTG Muddstah 08/01/16	MTG Muddstah	3	Rafiq of the Many	N/A	N/A	0	0	0	Aggro	Early ManaC/Sol Ring	1	8	0	0		Yes	WUG
4036	MTG Muddstah 08/01/16	MTG Muddstah	4	Roon of the Hidden Realm	N/A	http://tappedout.net/mtg-decks/howl-at-the-roon/	3.51	459	35	Control	No Early ManaC/Sol Ring	0	5	0	2	Combat Damage	No	WUG
4037	MTG Muddstah 12/14/17	MTG Muddstah	1	Meren of Clan Nel Toth	N/A	http://tappedout.net/mtg-decks/14-12-17-meren/	2.95	1724	35	Aggro	No Early ManaC/Sol Ring	0	10	0	2	Combat Damage	No	BG
4037	MTG Muddstah 12/14/17	MTG Muddstah	2	Hazezon Tamar	N/A	https://tappedout.net/mtg-decks/29-08-15-the-golden-company/	3.11	1550	37	Mid-Range	No Early ManaC/Sol Ring	0	14	0	0		Yes	WRG
4037	MTG Muddstah 12/14/17	MTG Muddstah	3	Krenko Mob Boss	N/A	http://tappedout.net/mtg-decks/krenko-not-so-budget-anymore-edh/	2.83	336	35	Aggro	No Early ManaC/Sol Ring	0	5	0	2	Combat Damage	No	R
4037	MTG Muddstah 12/14/17	MTG Muddstah	4	Sidisi Brood Tyrant	N/A	http://tappedout.net/mtg-decks/sidisi-good-stuff-1/	3.55	736	33	Combo	No Early ManaC/Sol Ring	0	10	0	2	Combat Damage	No	UBG
4038	MTG Muddstah 12/18/17	MTG Muddstah	1	Experiment Kraj	N/A	http://tappedout.net/mtg-decks/06-12-17-experiment-kraj-commander/	3.46	247	35	Control	Early ManaC/Sol Ring	1	14	0	4	Combat Damage	No	UG
4038	MTG Muddstah 12/18/17	MTG Muddstah	2	Olivia Voldaren	N/A	https://tappedout.net/mtg-decks/olivia-voldaren-goldmander/	3.58	302	35	Aggro	No Early ManaC/Sol Ring	0	10	0	4	Combat Damage	No	BR
4038	MTG Muddstah 12/18/17	MTG Muddstah	3	Radha Heir to Keld	N/A	http://tappedout.net/mtg-decks/goldeh/	3.45	86	38	Aggro	No Early ManaC/Sol Ring	0	12	0	4	Combat Damage	No	RG
4038	MTG Muddstah 12/18/17	MTG Muddstah	4	Sliver Overlord	N/A	N/A	0	0	0	Mid-Range	Early ManaC/Sol Ring	1	12	0	0		Yes	WUBRG
4039	MTG Muddstah 04/17/17	MTG Muddstah	1	Phage the Untouchable	N/A	http://tappedout.net/mtg-decks/die-last-or-die-trying/	3.52	836	38	Mid-Range	No Early ManaC/Sol Ring	0	14	0	3	Combo	No	B
4039	MTG Muddstah 04/17/17	MTG Muddstah	2	Ruric Thar the Unbowed	N/A	http://tappedout.net/mtg-decks/oath-of-the-hatewatch/	3.74	372	35	Aggro	No Early ManaC/Sol Ring	0	5	0	2	Other	No	RG
4039	MTG Muddstah 04/17/17	MTG Muddstah	3	Tasigur the Golden Fang	N/A	http://tappedout.net/mtg-decks/harrys-tasigur/	2.94	712	37	Aggro	No Early ManaC/Sol Ring	0	10	0	0		Yes	UBG
4039	MTG Muddstah 04/17/17	MTG Muddstah	4	Phenax God of Deception	N/A	N/A	0	0	0	Control	No Early ManaC/Sol Ring	0	7	0	3	Combo	No	UB
4040	MTG Muddstah 07/20/17	MTG Muddstah	1	Phenax God of Deception	N/A	N/A	0	0	0	Control	No Early ManaC/Sol Ring	0	7	0	2	Combat Damage	No	UB
4040	MTG Muddstah 07/20/17	MTG Muddstah	2	Xenagos God of Revels	N/A	http://tappedout.net/mtg-decks/xenagos-face-punch/	4.71	427	38	Aggro	Early ManaC/Sol Ring	1	9	0	3	Non-Combat non-combo	No	RG
4040	MTG Muddstah 07/20/17	MTG Muddstah	3	Xenagos God of Revels	N/A	http://tappedout.net/mtg-decks/xenagos-god-of-turn-3-malignus/	5	883	38	Aggro	No Early ManaC/Sol Ring	0	2	0	0		Yes	RG
4040	MTG Muddstah 07/20/17	MTG Muddstah	4	Tajic Blade of the Legion	N/A	N/A	0	0	0	Aggro	No Early ManaC/Sol Ring	0	7	0	3	Combat Damage	No	WR
4041	MTG Muddstah 11/27/17	MTG Muddstah	1	Xenagos God of Revels	N/A	http://tappedout.net/mtg-decks/xenagos-face-punch/	4.71	427	38	Aggro	No Early ManaC/Sol Ring	0	10	0	0		Yes	RG
4041	MTG Muddstah 11/27/17	MTG Muddstah	2	Ikra Shidiqi the Usurper	Vial Smasher the Fierce	https://tappedout.net/mtg-decks/ankle-shanker-if-youre-nasty/	3.52	743	36	Combo	Early ManaC/Sol Ring	1	12	0	1	Infect	No	BRG
4041	MTG Muddstah 11/27/17	MTG Muddstah	3	Sydri Galvanic Genius	N/A	N/A	0	0	0	Control	No Early ManaC/Sol Ring	0	6	0	1	Infect	No	WUB
4041	MTG Muddstah 11/27/17	MTG Muddstah	4	Nazahn Revered Bladesmith	N/A	http://tappedout.net/mtg-decks/given-to-axecesses/	3.29	453	35	Mid-Range	No Early ManaC/Sol Ring	0	8	0	3	Combat Damage	No	WG
4042	MTG Muddstah 01/18/18	MTG Muddstah	1	Yidris Maelstrom Wielder	N/A	http://tappedout.net/mtg-decks/yidris-clone-and-steal-1/	4.02	730	37	Mid-Range	Early ManaC/Sol Ring	1		0	0		Yes	UBRG
4042	MTG Muddstah 01/18/18	MTG Muddstah	2	Malfegor	N/A	http://tappedout.net/mtg-decks/this-is-just-a-tribute-4/	4.25	428	36	Mid-Range	No Early ManaC/Sol Ring	0	10	0	2	Other	No	BR
4042	MTG Muddstah 01/18/18	MTG Muddstah	3	Eight-and-a-Half-Tails	N/A	http://tappedout.net/mtg-decks/09-07-17-cant-touch-this/	3.22	454	37	Control	No Early ManaC/Sol Ring	0	6	0	3	Other	No	W
4042	MTG Muddstah 01/18/18	MTG Muddstah	4	Sydri Galvanic Genius	N/A	N/A	0	0	0	Control	No Early ManaC/Sol Ring	0	5	0	4	Other	No	WUB
4043	MTG Muddstah 04/12/18	MTG Muddstah	1	Dromar the Banisher	N/A	https://tappedout.net/mtg-decks/dromar-edh-2018/	3.7	327	36	Control	No Early ManaC/Sol Ring	0	9	0	2	Combat Damage	No	WUB
4043	MTG Muddstah 04/12/18	MTG Muddstah	2	The Ur-Dragon	N/A	https://tappedout.net/mtg-decks/not-what-ur-expecting/	4.08	995	41	Aggro	No Early ManaC/Sol Ring	0	11	0	4	Combat Damage	No	WUBRG
4043	MTG Muddstah 04/12/18	MTG Muddstah	3	Ezuri Claw of Progress	N/A	http://tappedout.net/mtg-decks/eazy-e-1/	3.18	318	35	Aggro	No Early ManaC/Sol Ring	0	9	0	0		Yes	UG
4043	MTG Muddstah 04/12/18	MTG Muddstah	4	Yidris Maelstrom Wielder	N/A	http://tappedout.net/mtg-decks/yidris-clone-and-steal-1/	4.02	730	37	Mid-Range	No Early ManaC/Sol Ring	0	13	0	4	Non-Combat non-combo	No	UBRG
4044	MTG Muddstah 04/23/18	MTG Muddstah	1	Ikra Shidiqi the Usurper	Vial Smasher the Fierce	https://tappedout.net/mtg-decks/ankle-shanker-if-youre-nasty/	3.52	743	36	Combo	No Early ManaC/Sol Ring	0	12	0	0		Yes	BRG
4044	MTG Muddstah 04/23/18	MTG Muddstah	2	Ravos Soultender	Thrasios Triton Hero	N/A	0	0	0	Combo	No Early ManaC/Sol Ring	0	7	0	1	Non-Combat non-combo	No	WUBG
4044	MTG Muddstah 04/23/18	MTG Muddstah	3	Zurgo Helmsmasher	N/A	http://tappedout.net/mtg-decks/zurgos-armory-3/	3.81	972	37	Voltron	No Early ManaC/Sol Ring	0	6	0	1	Non-Combat non-combo	No	WBR
4044	MTG Muddstah 04/23/18	MTG Muddstah	4	Temmet Vizier of Naktamun	N/A	https://tappedout.net/mtg-decks/king-tut-tokens/	2.87	381	37	Aggro	No Early ManaC/Sol Ring	0	9	0	1	Non-Combat non-combo	No	WU
4045	MTG Muddstah 04/26/18	MTG Muddstah	1	Jaya Ballard Task Mage	N/A	https://tappedout.net/mtg-decks/18-04-18-jaya-ballard-task-mage-edh/	3.59	448	39	Aggro	No Early ManaC/Sol Ring	0	12	0	2	Infect	No	R
4045	MTG Muddstah 04/26/18	MTG Muddstah	2	Multani Maro-Sorcerer	N/A	http://tappedout.net/mtg-decks/most-underrated-commander-of-all-time-2/	4.74	294	38	Voltron	Early ManaC/Sol Ring	1	14	0	0		Yes	G
4045	MTG Muddstah 04/26/18	MTG Muddstah	3	Etali Primal Storm	N/A	N/A	0	0	0	Aggro	No Early ManaC/Sol Ring	0	6	0	2	Commander Damage	No	R
4045	MTG Muddstah 04/26/18	MTG Muddstah	4	Rashmi Eternities Crafter	N/A	http://tappedout.net/mtg-decks/rashmi-merfolk-tribal-1/	3.18	233	38	Control	No Early ManaC/Sol Ring	0	9	0	2	Infect	No	UG
4046	MTG Muddstah 04/30/18	MTG Muddstah	1	Derevi Empyrial Tactician	N/A	http://tappedout.net/mtg-decks/evil-adams-derevi/?cb=1536917023	2.52	1885	36	Control	No Early ManaC/Sol Ring	0	6	0	2	Non-Combat non-combo	No	WUG
4046	MTG Muddstah 04/30/18	MTG Muddstah	2	Krenko Mob Boss	N/A	http://tappedout.net/mtg-decks/krenko-not-so-budget-anymore-edh/	2.83	336	35	Aggro	No Early ManaC/Sol Ring	0	6	0	2	Other	No	R
4046	MTG Muddstah 04/30/18	MTG Muddstah	3	Trostani Selesnya's Voice	N/A	http://tappedout.net/mtg-decks/trostani-graveyard-tokens/	3.75	287	37	Mid-Range	No Early ManaC/Sol Ring	0	13	0	0		Yes	WG
4046	MTG Muddstah 04/30/18	MTG Muddstah	4	Horde of Notions	N/A	N/A	0	0	0	Mid-Range	No Early ManaC/Sol Ring	0	9	0	3	Combat Damage	No	WUBRG
4047	MTG Muddstah 11/07/16	MTG Muddstah	1	Sidisi Brood Tyrant	N/A	N/A	0	0	0	Combo	No Early ManaC/Sol Ring	0	10	0	0		Yes	UBG
4047	MTG Muddstah 11/07/16	MTG Muddstah	2	Daretti Scrap Savant	N/A	http://tappedout.net/mtg-decks/13-11-14-Gfl-daretti/	4.03	986	36	Combo	No Early ManaC/Sol Ring	0	8	0	1	Combat Damage	No	R
4047	MTG Muddstah 11/07/16	MTG Muddstah	3	Derevi Empyrial Tactician	N/A	http://tappedout.net/mtg-decks/evil-adams-derevi/?cb=1536917023	2.52	1885	36	Control	No Early ManaC/Sol Ring	0	9	0	2	Combat Damage	No	WUG
4047	MTG Muddstah 11/07/16	MTG Muddstah	4	Kruphix God of Horizons	N/A	N/A	0	0	0	Control	No Early ManaC/Sol Ring	0	10	0	2	Non-Combat non-combo	No	UG
4048	MTG Muddstah 06/19/17	MTG Muddstah	1	Karlov of the Ghost Council	N/A	N/A	0	0	0	Mid-Range	No Early ManaC/Sol Ring	0	8	0	0		Yes	WB
4048	MTG Muddstah 06/19/17	MTG Muddstah	2	Sidisi Brood Tyrant	N/A	N/A	0	0	0	Combo	No Early ManaC/Sol Ring	0	11	0	1	Combat Damage	No	UBG
4048	MTG Muddstah 06/19/17	MTG Muddstah	3	Daretti Scrap Savant	N/A	http://tappedout.net/mtg-decks/13-11-14-Gfl-daretti/	4.03	986	36	Combo	No Early ManaC/Sol Ring	0	7	0	2	Other	No	R
4048	MTG Muddstah 06/19/17	MTG Muddstah	4	Endrek Sahr Master Breeder	N/A	N/A	0	0	0	Mid-Range	No Early ManaC/Sol Ring	0	11	0	1	Commander Damage	No	B
4049	MTG Muddstah 09/19/17	MTG Muddstah	1	Azami Lady of Scrolls	N/A	http://tappedout.net/mtg-decks/wizard-world-2/	3.18	821	35	Control	No Early ManaC/Sol Ring	0	10	0	0		Yes	U
4049	MTG Muddstah 09/19/17	MTG Muddstah	2	Riku of Two Reflections	N/A	N/A	0	0	0	Control	No Early ManaC/Sol Ring	0	10	0	1	Non-Combat non-combo	No	URG
4049	MTG Muddstah 09/19/17	MTG Muddstah	3	Titania Protector of Argoth	N/A	http://tappedout.net/mtg-decks/02-04-17-titania/	3.08	509	39	Mid-Range	No Early ManaC/Sol Ring	0	13	0	1	Non-Combat non-combo	No	G
4049	MTG Muddstah 09/19/17	MTG Muddstah	4	Bontu the Glorified	N/A	N/A	0	0	0	Mid-Range	No Early ManaC/Sol Ring	0	8	0	2	Non-Combat non-combo	No	B
6000	Commander VS. 1/13/16	Commander VS.	1	Atogatog	N/A	https://tappedout.net/mtg-decks/commander-vs-s2e1-atogatog/?cb=1536620030	3.44	1211	36	Mid-Range	No Early ManaC/Sol Ring	0	9	0	3	Combat Damage	No	WUBRG
6000	Commander VS. 1/13/16	Commander VS.	2	Horde of Notions	N/A	https://tappedout.net/mtg-decks/commander-vs-s2e1-horde-of-notions/	4.51	667	37	Combo	No Early ManaC/Sol Ring	0	16	0	4	Combat Damage	No	WUBRG
6000	Commander VS. 1/13/16	Commander VS.	3	Cromat	N/A	https://tappedout.net/mtg-decks/commander-vs-s2e1-cromat/	3.29	821	35	Mid-Range	No Early ManaC/Sol Ring	0	11	0	0		Yes	WUBRG
6000	Commander VS. 1/13/16	Commander VS.	4	Progenitus	N/A	https://tappedout.net/mtg-decks/commander-vs-s2e1-progenitus/	3.78	989	37	Mid-Range	No Early ManaC/Sol Ring	0	11	0	3	Combat Damage	No	WUBRG
6001	Commander VS. 1/20/16	Commander VS.	1	Melek Izzet Paragon	N/A	https://tappedout.net/mtg-decks/commander-vs-s2e2-melek-izzet-paragon/	3.26	193	34	Control	No Early ManaC/Sol Ring	0	11	0	0		Yes	UR
6001	Commander VS. 1/20/16	Commander VS.	2	Tibor and Lumia	N/A	https://tappedout.net/mtg-decks/commander-vs-s2e2-tibor-and-lumia/	3.71	114	37	Control	No Early ManaC/Sol Ring	0	11	0	1	Combo	No	UR
6001	Commander VS. 1/20/16	Commander VS.	3	Kurkesh Onakke Ancient	N/A	https://tappedout.net/mtg-decks/commander-vs-s2e2-kurkesh-onakke-ancient/	3.49	108	33	Combo	No Early ManaC/Sol Ring	0	7	0	1	Combo	No	R
6001	Commander VS. 1/20/16	Commander VS.	4	Kruphix God of Horizons	N/A	https://tappedout.net/mtg-decks/commander-vs-s2e2-kruphix-god-of-horizons/	3.89	125	36	Mid-Range	No Early ManaC/Sol Ring	0	16	0	1	Combo	No	UG
6002	Commander VS. 1/27/16	Commander VS.	1	Ayli Eternal Pilgrim	N/A	https://tappedout.net/mtg-decks/commander-vs-s2e3-ayli-eternal-pilgrim/	3.08	578	36	Control	No Early ManaC/Sol Ring	0	12	0	3	Commander Damage	No	WB
6002	Commander VS. 1/27/16	Commander VS.	2	Kozilek the Great Distortion	N/A	https://tappedout.net/mtg-decks/commander-vs-s2e3-kozilek-the-great-distortion/	4.78	855	33	Mid-Range	No Early ManaC/Sol Ring	0	10	0	4	Combat Damage	No	0
6002	Commander VS. 1/27/16	Commander VS.	3	Mina and Denn Wildborn	N/A	https://tappedout.net/mtg-decks/commander-vs-s2e3-minia-and-denn-wildborn/?cb=1536623651	3.68	511	38	Mid-Range	No Early ManaC/Sol Ring	0	13	0	0		Yes	RG
6002	Commander VS. 1/27/16	Commander VS.	4	General Tazri	N/A	https://tappedout.net/mtg-decks/commander-vs-s2e3-general-tazri/	3.76	737	34	Mid-Range	No Early ManaC/Sol Ring	0	7	0	3	Non-Combat non-combo	No	WUBRG
6003	Commander VS. 2/10/16	Commander VS.	1	Atogatog	N/A	https://tappedout.net/mtg-decks/commander-vs-s2e4-atogatog/?cb=1536624929	4.1	582	37	Mid-Range	No Early ManaC/Sol Ring	0	10	0	3	Non-Combat non-combo	No	WUBRG
6003	Commander VS. 2/10/16	Commander VS.	2	Child of Alara	N/A	https://tappedout.net/mtg-decks/commander-vs-s2e4-child-of-alara/?cb=1536625685	5.19	77	40	Mid-Range	No Early ManaC/Sol Ring	0	14	0	0		Yes	WUBRG
6003	Commander VS. 2/10/16	Commander VS.	3	Maga Traitor to Mortals	N/A	https://tappedout.net/mtg-decks/commander-vs-s2e4-maga-traitor-of-mortals/?cb=1536625976	3.52	804	36	Voltron	No Early ManaC/Sol Ring	0	11	0	2	Combat Damage	No	B
